課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Artificial Intelligence Ethics in Action,4.6 out of 5 stars,294 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-ethics-analysis,4 modules,"Predictive Modeling, Analysis, OpenAI, Machine Learning, Large Language Modeling, Game Theory, Natural Language Processing, Ethical Standards And Conduct, Analytical Skills, Data Ethics, Artificial Intelligence, Generative AI",Introduction | Project 1 - OpenAI: GPT-3 Analysis | Project 2 - Alleghany Screening Analysis | Project 3 - Game Theory Algorithm Design,Brent Summers,Starts Jul 19,5 hours to complete,
Breast Cancer Prediction Using Machine Learning,4.4 out of 5 stars,47 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/breast-cancer-prediction-using-machine-learning,,"Data Processing, Applied Machine Learning, Data Import/Export, Google Cloud Platform, Data Cleansing, Machine Learning, Machine Learning Algorithms, Scikit Learn (Machine Learning Library), Supervised Learning, Predictive Modeling, Data Mining, Python Programming",,"Priya Jha, Coursera Project Network",,2 hours,Learn at your own pace
Enjoyable Econometrics,4.1 out of 5 stars,123 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/enjoyable-econometrics,6 modules,"Quantitative Research, Time Series Analysis and Forecasting, Data Collection, Regression Analysis, Data Wrangling, Descriptive Statistics, Survey Creation, Statistical Hypothesis Testing, Statistical Analysis, Econometrics, Probability & Statistics",Introduction | Basic statistics | Simple regression | Multiple regression | Variants of multiple regression | New cases with new techniques,"Philip Hans Franses, Erasmus University Rotterdam",Starts Jul 19,2 hours to complete,
Moneyball and Beyond,4.6 out of 5 stars,51 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/moneyball-and-beyond,5 modules,"Data Analysis, Analytics, Data Manipulation, Python Programming, Statistical Analysis, Probability & Statistics, Statistics",Week 1 | Week 2 | Week 3 | Week 4 | Week 5,"Stefan Szymanski, University of Michigan",Starts Jul 19,28 hours to complete,
The Total Data Quality Framework,4.6 out of 5 stars,45 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/the-total-data-quality-framework,4 modules,"Threat Detection, Data Analysis, Sampling (Statistics), Data Access, Data Validation, Data Processing, Data Cleansing, Data Quality, Data Collection","Introduction, Different Types of Data and the Total Data Quality Framework | Measurement Dimensions of Total Data Quality: Validity, Data Origin, and Data Processing | Representation Dimensions of Total Data Quality: Data Access, Data Source, and Data Missingness | Data Analysis as an Important Aspect of TDQ","Brady T. West, James Wagner, Jinseok Kim, Trent D Buskirk, University of Michigan",Starts Jul 19,11 hours to complete,
MongoDB Aggregation Framework,4.5 out of 5 stars,63 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/mongodb-aggregation-framework,3 modules,"Data Transformation, Data Processing, Network Analysis, Machine Learning, NoSQL, Query Languages, Data Manipulation, Data Structures, Data Migration, Data Analysis, MongoDB, Database Systems, Unstructured Data",The Fundamentals of MongoDB Aggregation | Leveraging MongoDB's Flexible Schema | Machine Learning with MongoDB,"Nathan Leniz, Kirby Kohlmorgen, MongoDB Inc.",Starts Jul 19,18 hours to complete,
Linear Algebra: Orthogonality and Diagonalization,4.9 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/orthogonality-and-diagonalization,4 modules,"Geometry, Artificial Intelligence and Machine Learning (AI/ML), Linear Algebra, Applied Mathematics, Numerical Analysis, Mathematical Modeling",Orthogonality | Orthogonal Projections and Least Squares Problems | Symmetric Matrices and Quadratic Forms | Final Assessment,"Joseph W. Cutrone, PhD, Johns Hopkins University",Starts Jul 19,9 hours to complete,
Modelos predictivos con aprendizaje automático,4.7 out of 5 stars,75 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/modelos-predictivos-con-aprendizaje-automatico,4 modules,"Machine Learning, Predictive Modeling, Data Ethics, Supervised Learning, Scikit Learn (Machine Learning Library), Unsupervised Learning, Decision Tree Learning, Predictive Analytics, Applied Machine Learning, Python Programming, Regression Analysis, Classification And Regression Tree (CART)",Fundamentos del aprendizaje automÃ¡tico | Tarea de regresiÃ³n | Complejidad de modelos y capacidad de generalizaciÃ³n | Tarea de clasificaciÃ³n,"Haydemar NuÃ±ez Castro, Universidad de los Andes",Starts Jul 19,20 hours to complete,
Mining Quality Prediction Using Machine & Deep Learning,4.8 out of 5 stars,66 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/mining-quality-prediction,,"Applied Machine Learning, Deep Learning, Predictive Modeling, Supervised Learning, Data Import/Export, Python Programming, Artificial Neural Networks, Exploratory Data Analysis, Pandas (Python Package), Test Data, Software Visualization, Regression Analysis, Scikit Learn (Machine Learning Library), Decision Tree Learning, Statistical Analysis, Machine Learning, Data Analysis",,"Ryan Ahmed, Coursera Project Network",,1.5 hours,Learn at your own pace
Causal Inference  2,3.4 out of 5 stars,14 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/causal-inference-2,5 modules,"Statistical Modeling, Statistical Methods, Advanced Analytics, Regression Analysis, Statistical Inference, Statistical Analysis, Econometrics, Research Design, Time Series Analysis and Forecasting","Module 7: Introduction to Mediation | Module 8: More on Mediation | Module 9: Instrumental Variables, Principal Stratification, and Regression Discontinuity | Module 10: Longitudinal Causal Inference | Module 11: Interference and Fixed Effects","Michael E. Sobel, Columbia University",Starts Jul 19,5 hours to complete,
AI Workflow: Business Priorities and Data Ingestion,4.3 out of 5 stars,166 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion,3 modules,"Data Quality, Data Processing, Strategic Thinking, IBM Cloud, Data Validation, Artificial Intelligence, Data Science, NumPy, Machine Learning, Data Pipelines, Python Programming, Workflow Management, Business Priorities, Design Thinking",IBM AI Enterprise Workflow Introduction | Data Collection | Data Ingestion,"Mark J Grover, Ray Lopez, Ph.D.",Starts Jul 19,7 hours to complete,
Wearable Technologies and Sports Analytics,4.5 out of 5 stars,39 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/wearable-technologies,5 modules,"Vital Signs, Applied Machine Learning, Kinesiology, Data Analysis, Data Validation, Analytics, Data Collection, Python Programming, Health Technology, Injury Prevention, Stress Management, Machine Learning, Physical Therapy",Introduction to Wearable Technology | External Loads of Wearable Technology | Internal Measures of Wearable Technology | Combination of Internal and External Wearable Technology | Global Metrics,"Peter F. Bodary, University of Michigan",Starts Jul 19,28 hours to complete,
Data Engineering with Rust,3.5 out of 5 stars,53 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-engineering-rust,4 modules,"Secure Coding, Amazon Web Services, Data Manipulation, Rust (Programming Language), Data Processing, System Programming, Data Structures, Python Programming, Software Testing, Cloud Applications, Data Pipelines, Algorithms, Encryption, Restful API","Rust Data Structures:  Collections | Safety, Security and Concurrency with Rust | Rust Data Engineering Libraries and Tools | Designing Data Processing Systems in Rust","Noah Gift, Alfredo Deza, Duke University",Starts Jul 19,63 hours to complete,
Deep Learning for Healthcare,3.2 out of 5 stars,46 reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/deep-learning-healthcare,,"PyTorch (Machine Learning Library), Artificial Neural Networks, Unsupervised Learning, Artificial Intelligence and Machine Learning (AI/ML), Generative AI, Machine Learning Methods, Machine Learning, Supervised Learning, Big Data, Applied Machine Learning, Deep Learning, Computer Vision",Health Data Science Foundation | Deep Learning Methods for Healthcare | Advanced Deep Learning Methods for Healthcare,"Jimeng Sun, University of Illinois Urbana-Champaign",Starts Jul 19,2 months,at 10 hours. a week
Redes Ecológicas,5 out of 5 stars,35 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/redesecologicas,4 modules,"Ggplot2, Environmental Science, R Programming, Data Analysis, Network Analysis, Tidyverse (R Package), Graph Theory, Data Visualization, Data Processing, Exploratory Data Analysis, Data Science",Fundamentos | Estrutura | Centralidade | Fechamento,"Marco A. R. Mello, Universidade de SÃ£o Paulo",Starts Jul 19,18 hours to complete,
Data Visualization in R with ggplot2,4.9 out of 5 stars,129 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/jhu-data-visualization-r,3 modules,"Heat Maps, Data Wrangling, Graphics Software, Ggplot2, Data Visualization, Plot (Graphics), R Programming, Data Visualization Software, Scatter Plots, Tidyverse (R Package), Graphical Tools",Introduction to the Grammar of Graphics | More Visualizations with ggplot | ggplot Graphical Elements,"Collin Paschall, Johns Hopkins University",Starts Jul 19,12 hours to complete,
Generalized Linear Models and Nonparametric Regression,4.3 out of 5 stars,20 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression,4 modules,"Statistical Methods, Classification And Regression Tree (CART), Data Analysis, Calculus, R Programming, Statistical Inference, Regression Analysis, Machine Learning, Statistical Modeling, Probability Distribution, Data Ethics, Advanced Analytics, Linear Algebra",An Introduction to Generalized Linear Models Through Binomial Regression | Models for Count Data | Introduction to Nonparametric Regression | Introduction to Generalized Additive Models,"Brian Zaharatos, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 42 hours.Learn at your own pace
Python for Beginners: Variables and Strings,4.6 out of 5 stars,51 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/python-for-beginners-variables-and-strings,,"Data Analysis, Python Programming, Data Import/Export, Programming Principles, Data Visualization",,"Ahmad Varasteh, Coursera Project Network",,2 hours,Learn at your own pace
AI-Powered Data Analysis: A Practical Introduction,4.4 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-powered-data-analysis-a-practical-introduction,3 modules,"Data Analysis, Technical Support, Integrated Development Environments, Data Collection, ChatGPT, Statistical Analysis, Analytical Skills, Data Cleansing, Data Management, Git (Version Control System), Data Manipulation, GitHub, Artificial Intelligence, Generative AI, Data Visualization Software",Laying the Groundwork: Data Foundations | Building Skills: Essential Practice | Finishing Touches: Supporting Skills & Next Steps,"Tina Lasisi, University of Michigan",Starts Jul 19,3 hours to complete,
Data Sciences in Pharma - Patient Centered Outcomes Research,4.4 out of 5 stars,18 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-science-patient-centered-research-in-pharma-industry,4 modules,"Medical Science and Research, Data Science, Pharmaceuticals, Clinical Trials, Patient Safety, Clinical Research, Patient Evaluation, Quantitative Research, Statistical Analysis, Data Analysis","An introduction to clinical outcome assessments and patient experience data | How is a Clinical Outcome Assessment selected, developed or modified and validated?
-Qualitative research | How is a Clinical Outcome Assessment selected, developed or modified and validated?
-Quantitative research | Common COA applications in clinical trials",Susanne Clinch,Starts Jul 19,8 hours to complete,
Generative AI: Elevate your Business Intelligence Career,4.7 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-elevate-your-business-intelligence-career,4 modules,"Interactive Data Visualization, Artificial Intelligence, Business Ethics, Business Intelligence, Infographics, Natural Language Processing, Prompt Engineering, Data Visualization, Generative AI, Data Storytelling, Data Presentation, Data Analysis, SQL, Dashboard","Data Handling and Cleansing | Data Analysis | Data Visualization and Reporting | Ethical Considerations, Course Quiz, Project, and Wrap-upâ¯","Skill-Up EdTech Team, Vibhuti Bharadwaj, SkillUp EdTech",Starts Jul 19,10 hours to complete,
Retrieval-Augmented Generation (RAG) with Embeddings & Vector Databases,4.8 out of 5 stars,33 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-embeddings-and-vector-databases,3 modules,"Data Storage, Data Processing, Development Environment, ChatGPT, Artificial Intelligence, OpenAI, Natural Language Processing, Text Mining, Database Management, Generative AI",Foundations of Embeddings & Vector Databases | Advanced Retrieval & AI Applications | Test Your New Knowledge,Guil Hernandez,Starts Jul 19,3 hours to complete,
Generative AI: Elevate your Business Intelligence Career,4.7 out of 5 stars,23 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-elevate-your-business-intelligence-career,4 modules,"Interactive Data Visualization, Artificial Intelligence, Business Ethics, Business Intelligence, Infographics, Natural Language Processing, Prompt Engineering, Data Visualization, Generative AI, Data Storytelling, Data Presentation, Data Analysis, SQL, Dashboard","Data Handling and Cleansing | Data Analysis | Data Visualization and Reporting | Ethical Considerations, Course Quiz, Project, and Wrap-upâ¯","Skill-Up EdTech Team, Vibhuti Bharadwaj, SkillUp EdTech",Starts Jul 19,10 hours to complete,
Unsupervised Algorithms in Machine Learning,3.8 out of 5 stars,22 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/unsupervised-algorithms-in-machine-learning,4 modules,"Exploratory Data Analysis, Data Mining, Python Programming, Statistical Analysis, Machine Learning Algorithms, Linear Algebra, Machine Learning, Dimensionality Reduction, Data Science, Unsupervised Learning, Applied Machine Learning, Algorithms",Unsupervised Learning Intro | Clustering | Recommender System | Matrix Factorization,"Geena Kim, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Approx. 38 hours.Learn at your own pace
Integrating Generative AI into Project Management,4.4 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/integrating-generative-ai-into-project-management,7 modules,"Business Ethics, Automation, Information Management, Data Ethics, Decision Making, Generative AI, Technical Communication, Large Language Modeling, Data Science, Artificial Intelligence, Project Management, Workflow Management, Project Documentation, Constructive Feedback, Communication Strategies",Course Welcome | Part 1: Integrating Generative AI into Project Management Workflows | Part 2: Using AI as a Sounding Board | Part 3: Using AI to Target Meaning | Part 4: Providing Constructive Feedback | Part 5: Addressing Common Pain Points | Course Wrap-up,"Bennett Landman, Vanderbilt University",Starts Jul 19,3 hours to complete,
Retrieval-Augmented Generation (RAG) with Embeddings & Vector Databases,4.8 out of 5 stars,33 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learn-embeddings-and-vector-databases,3 modules,"Data Storage, Data Processing, Development Environment, ChatGPT, Artificial Intelligence, OpenAI, Natural Language Processing, Text Mining, Database Management, Generative AI",Foundations of Embeddings & Vector Databases | Advanced Retrieval & AI Applications | Test Your New Knowledge,Guil Hernandez,Starts Jul 19,3 hours to complete,
Building Data Visualization Tools,3.9 out of 5 stars,158 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/r-data-visualization,5 modules,"Geospatial Mapping, Ggplot2, Data Visualization Software, Interactive Data Visualization, Scatter Plots, Graphic and Visual Design, Datamaps, R Programming, Data Visualization, Visualization (Computer Graphics), Histogram",Welcome to Building Data Visualization Tools | Plotting with ggplot2 | Mapping and interactive plots | The grid Package | Building New Graphical Elements,"Roger D. Peng, PhD, Brooke Anderson, Johns Hopkins University",Starts Jul 19,,
Advanced Data Analysis with ChatGPT,4.7 out of 5 stars,26 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-data-analysis-with-chatgpt,4 modules,"Technical Communication, Business Intelligence, Prompt Engineering, Data-Driven Decision-Making, Data Validation, Analytical Skills, ChatGPT, Data Analysis, Natural Language Processing, Data Transformation, AI Personalization",Advanced Data Analysis with ChatGPT | Lesson 1: Unlocking the Power of AI Data Analytics: Using ChatGPT for Advanced Data Analysis | Lesson 2: Mastering Effective Prompt Engineering for Optimized Data Insights | Lesson 3: Employing Best Practices and Data Validation with ChatGPT's Data Analytics Features,"antik patel, Coursera Instructor Network",Starts Jul 19,2 hours to complete,
Customer Service with Python:  Build a Chatbot using ChatGPT,4.4 out of 5 stars,21 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/customer-service-with-python-build-a-chatbot-using-chatgpt,,"Debugging, Python Programming, OpenAI, Application Programming Interface (API), Test Case, Development Environment, E-Commerce, Prompt Engineering, Artificial Intelligence, User Flows, Customer Service, ChatGPT",,"Mo Rebaie, Coursera Project Network",,1 hour,Learn at your own pace
Matrix Factorization and Advanced Techniques,4.3 out of 5 stars,189 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/matrix-factorization,6 modules,"Machine Learning, Applied Machine Learning, Machine Learning Algorithms, Artificial Intelligence and Machine Learning (AI/ML), Dimensionality Reduction, Linear Algebra, Algorithms",Preface | Matrix Factorization (Part 1) | Matrix Factorization (Part 2) | Hybrid Recommenders | Advanced Machine Learning | Advanced Topics,"Michael D. Ekstrand, Joseph A Konstan, University of Minnesota",Starts Jul 19,Flexible schedule,Learn at your own pace
Customising your models with TensorFlow 2,4.8 out of 5 stars,191 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/customising-models-tensorflow2,5 modules,"Performance Tuning, Deep Learning, Tensorflow, Data Processing, Time Series Analysis and Forecasting, Artificial Neural Networks, Keras (Neural Network Library), Natural Language Processing, Data Pipelines",The Keras functional API | Data Pipeline | Sequence Modelling | Model subclassing and custom training loops | Capstone Project,"Dr Kevin Webster, Imperial College London, Solve problems with Jupyter Notebooks",Starts Jul 19,Flexible schedule,Approx. 27 hours.Learn at your own pace
Introduction to R: Basic R syntax,4.5 out of 5 stars,47 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/intro-to-r-basic-syntax,,"Statistical Programming, Data Import/Export, Development Environment, R Programming, Programming Principles, Arithmetic",,"Nicole Baerg, Coursera Project Network",,1 hour,Learn at your own pace
Building R Packages,4.1 out of 5 stars,223 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/r-packages,4 modules,"Technical Documentation, Software Documentation, Knitr, Testability, Continuous Integration, Maintainability, Rmarkdown, GitHub, Git (Version Control System), Open Source Technology, R Programming, Package and Software Management, Version Control","Getting Started with R Packages | Documentation and Testing | Licensing, Version Control, and Software Design | Continuous Integration and Cross Platform Development","Roger D. Peng, PhD, Brooke Anderson, Johns Hopkins University",Starts Jul 19,Flexible schedule,Approx. 20 hours.Learn at your own pace
Using SAS Viya REST APIs with Python and R,4.7 out of 5 stars,15 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/sas-viya-rest-api-python-r,8 modules,"Data Analysis Software, Time Series Analysis and Forecasting, Data Science, Advanced Analytics, Deep Learning, Predictive Modeling, Natural Language Processing, Image Analysis, Jupyter, Applied Machine Learning, Big Data, Statistical Programming, Predictive Analytics, Application Programming Interface (API), SAS (Software), Data Processing, R Programming, Artificial Neural Networks",Course Overview | SASÂ®  ViyaÂ®  and Open Source Integration | Machine Learning | Text Analytics | Deep Learning | Time Series | Image Classification | Factorization Machines,"Jordan Bakerman, Ari Zitin",Starts Jul 19,Flexible schedule,Learn at your own pace
Key Technologies in Data Analytics,3.7 out of 5 stars,147 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/key-technologies-data-analytics,,"Extract, Transform, Load, Cloud Solutions, Big Data, Cloud Computing, Data Architecture, Cloud Platforms, Data Storage, Analysis, Scalability, Analytics, Public Cloud, Software As A Service",Fundamentals of Data Analysis | Fundamentals of Cloud Computing | Fundamentals of Data Warehousing | Fundamentals of Big Data,Erik Herman,Starts Jul 19,1 month,at 10 hours. a week
"Predictive Modeling, Model Fitting, and Regression Analysis",4.4 out of 5 stars,65 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/predictive-modeling-model-fitting-regression-analysis,4 modules,"Statistical Modeling, Data Analysis, Unsupervised Learning, Decision Tree Learning, Statistical Analysis, Classification And Regression Tree (CART), Supervised Learning, Predictive Modeling, Machine Learning, Predictive Analytics, Regression Analysis, Forecasting, Time Series Analysis and Forecasting",Predictive Modeling | Data Dimensionality and Classification Analysis | Model Fitting | Regression Analysis,"Julie Pai, University of California, Irvine",Starts Jul 19,4 hours to complete,
Reinforcement Learning in Finance,3.6 out of 5 stars,134 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/reinforcement-learning-in-finance,4 modules,"Markov Model, Derivatives, Machine Learning, Estimation, Financial Trading, Securities Trading, Financial Modeling, Financial Market, Reinforcement Learning, Market Dynamics, Portfolio Management, Risk Management",MDP and Reinforcement Learning | MDP model for option pricing: Dynamic Programming Approach | MDP model for option pricing - Reinforcement Learning approach | RL and INVERSE RL for Portfolio Stock Trading,"Igor Halperin, New York University",Starts Jul 19,17 hours to complete,
Bachelor of Science in Data Science & AI,N/A,N/A,Degree · 1 - 4 Years,https://www.coursera.org/degrees/bachelor-of-science-data-science-ai-iitguwahati,,,,,,,
Mastering Power BI for Data Analytics & Storytelling,4.3 out of 5 stars,23 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mastering-power-bi-data-analytics-storytelling,,"Database Design, Dashboard, Power BI, Transact-SQL, SQL, AWS Identity and Access Management (IAM), Interactive Data Visualization, Microsoft SQL Servers, Data Transformation, Inventory Management System, Snowflake Schema, Amazon Web Services",Learn Data Storytelling: Power BI Techniques | Power BI for Data Science and Analytics | Power BI Integration with AWS and Snowflake | Data Connection and Functionalities in Power BI | Power BI Capstone Project,,Starts Jul 19,3 months,at 5 hours. a week
Advanced SAS Programming Techniques,4.8 out of 5 stars,94 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/advanced-sas-programming-techniques,5 modules,"Data Structures, Data Processing, Statistical Programming, Data Analysis, Data Manipulation, Data Transformation, SAS (Software), Perl (Programming Language)","Course Overview, Review, and Data Setup | Using Advanced Functions | Defining and Processing Arrays | Defining and Processing Hash Objects | Using Utility Procedures",Michele Ensor,Starts Jul 19,18 hours to complete,
Preparing for Google Cloud Certification: Cloud Data Engineer Professional Certificate 日本語版,4.4 out of 5 stars,296 reviews,Intermediate · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/gcp-data-engineering-jp,,"Unstructured Data, Looker (Software), Dashboard, Data Management, Data Pipelines, Extract, Transform, Load, MLOps (Machine Learning Operations), Big Data, Data Infrastructure, Data Architecture, Data Lakes, Cloud Engineering","Modernizing Data Lakes and Data Warehouses with GCP æ¥æ¬èªç | Building Batch Data Pipelines on GCP æ¥æ¬èªç | Building Resilient Streaming Analytics Systems on GCP æ¥æ¬èªç | Smart Analytics, Machine Learning, and AI on GCP æ¥æ¬èªç | Preparing for the Google Cloud Professional Data Engineer Exam æ¥æ¬èªç","Google Cloud Training, Google Cloud",Starts Jul 19,2 months,at 10 hours. a week
NoSQL systems,4.3 out of 5 stars,166 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/nosql-databases,6 modules,"NoSQL, MongoDB, Relational Databases, Databases, Data Store, Apache Cassandra, Database Systems, Query Languages, Unstructured Data, Database Design, Graph Theory, Scalability, Maintainability","NOSQL Systems | Key-value database | Columnar Databases | Document databases with MongoDB | Graph Databases | How to design reliable, scalable and maintainable applications","MarÃ­a del Pilar Ãngeles, Universidad Nacional AutÃ³noma de MÃ©xico",Starts Jul 19,9 hours to complete,
Designing Autonomous AI,4.8 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/designing-autonomous-ai,4 modules,"Artificial Intelligence, Organizational Skills, Verification And Validation, Interviewing Skills, Reinforcement Learning, Knowledge Transfer, Software Design Patterns, Systems Design, Goal Setting, Functional Design, Software Architecture, Decision Making, Functional Specification",Defining your AI | Teaching Skills to your AI | Organizing Skills in your AI | Putting it All Together,"Kence Anderson, University of Washington",Starts Jul 19,12 hours to complete,
New Ways of Working in an AI World,4.5 out of 5 stars,47 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/new-ways-of-working-in-an-ai-world,5 modules,"Decision Making, Human Capital, Business Ethics, Data Strategy, Capacity Planning, Business Strategies, Leadership Studies, Technology Strategies, Business Transformation, Artificial Intelligence and Machine Learning (AI/ML), Communication, Stakeholder Communications",Module 1: The business value of AI and ML | Module 2: What are AI and ML | Module 3: The possibilities of AI | Module 4: Leveraging AI to create value | Module 5: Building AI capacity,"Michael A M Davies, London Business School",Starts Jul 19,22 hours to complete,
Bayesian Statistics: Time Series Analysis,4.4 out of 5 stars,16 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/bayesian-statistics-time-series-analysis,5 modules,"Statistical Analysis, R Programming, Forecasting, Statistical Inference, Statistical Modeling, Time Series Analysis and Forecasting, Mathematical Modeling, Regression Analysis, Probability Distribution, Bayesian Statistics, Data Analysis","Week 1: Introduction to time series and the AR(1) process | Week 2: The AR(p) process | Week 3: Normal dynamic linear models, Part I | Week 4: Normal dynamic linear models, Part II | Week 5: Final Project","Raquel Prado, University of California, Santa Cruz",Starts Jul 19,22 hours to complete,
Generative AI for Data Visualization and Data Storytelling,3.9 out of 5 stars,20 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-data-visualization-and-data-storytelling,4 modules,"Data Presentation, Data-Driven Decision-Making, Generative AI, Large Language Modeling, Real Time Data, Data Storytelling, Data Wrangling, Prompt Engineering, Data Visualization Software, Interactive Data Visualization",Generative AI for Data Visualization and Data Storytelling | Lesson 1: Introduction to AI in Data Visualization | Lesson 2: Using LLM-Chat Interfaces for Data Wrangling and Chart Creation | Lesson 3: Scenarios and Applications of Gen AI for Data Visualization,"Dev Ramesh, Coursera Instructor Network",Starts Jul 19,2 hours to complete,
New Ways of Working in an AI World,4.5 out of 5 stars,47 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/new-ways-of-working-in-an-ai-world,5 modules,"Decision Making, Human Capital, Business Ethics, Data Strategy, Capacity Planning, Business Strategies, Leadership Studies, Technology Strategies, Business Transformation, Artificial Intelligence and Machine Learning (AI/ML), Communication, Stakeholder Communications",Module 1: The business value of AI and ML | Module 2: What are AI and ML | Module 3: The possibilities of AI | Module 4: Leveraging AI to create value | Module 5: Building AI capacity,"Michael A M Davies, London Business School",Starts Jul 19,22 hours to complete,
LangChain for LLM Application Development,4.8 out of 5 stars,163 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/langchain-for-llm-application-development-project,,"Generative AI Agents, Application Development, OpenAI, Prompt Engineering, Generative AI, Large Language Modeling",,"Andrew Ng, Harrison Chase",,1 hour,Learn at your own pace
Applied Machine Learning,3.6 out of 5 stars,9 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/applied-machine-learning,,"Reinforcement Learning, PyTorch (Machine Learning Library), Decision Tree Learning, Artificial Neural Networks, Unsupervised Learning, Data Cleansing, Machine Learning, Supervised Learning, Data Mining, Statistical Machine Learning, Applied Machine Learning, Deep Learning",Applied Machine Learning: Techniques and Applications | Advanced Methods in Machine Learning Applications | Mastering Neural Networks and Model Regularization,"Erhan Guven, Johns Hopkins University",Starts Jul 19,3 months,at 5 hours. a week
Custom Reports in Google Analytics,4.5 out of 5 stars,167 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/custom-reports-in-google-analytics,,"Marketing, Google Analytics, Analytics, Data Literacy, Data Compilation, Ad Hoc Reporting, Web Development",,"Carma Baughman, Coursera Project Network",,45,Learn at your own pace
Fundamentals of Machine Learning for Supply Chain,3.7 out of 5 stars,37 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-for-supply-chain-fundamentals,4 modules,"Pandas (Python Package), Plot (Graphics), Python Programming, Computer Programming, Exploratory Data Analysis, NumPy, Data Manipulation, Applied Machine Learning, Data Cleansing, Data Transformation, Supply Chain, Data Wrangling, Data Structures, Data Analysis, Operations Research, Programming Principles, Data Science",Introduction to Programming Concepts and Python Practices | Digging Into Data: Common Tools for Data Science | Higher Level Data Wrangling and Manipulation | Course 1 Final Project,"Rajvir Dua, Neelesh Tiruviluamala",Starts Jul 19,13 hours to complete,
