課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Excel Regression Models for Business Forecasting,4.9 out of 5 stars,109 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-business-forecasting-regression,5 modules,"Regression Analysis, Microsoft Excel, Statistical Modeling, Statistical Analysis, Data Visualization Software, Time Series Analysis and Forecasting, Business Mathematics, Trend Analysis, Forecasting",Welcome and Critical Information | Regression Models | Multiple Variable Regression | Dummy Variable Regression | Seasonal Dummy Regression,"Assoc Prof Prashan S. M. Karunaratne, Macquarie University",Starts Jul 19,9 hours to complete,
Managing Uncertainty in Marketing Analytics,4.3 out of 5 stars,68 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/uncertainty-marketing-decisions,4 modules,"Decision Making, Simulation and Simulation Software, Risk Analysis, Statistics, Marketing Analytics, Insurance and Warranty Claims Processing, Probability, Statistical Modeling, Forecasting, Microsoft Excel, Probability Distribution",Randomness and Probability | Conducting Monte Carlo Simulations in Excel | Using Probability Distributions to Model Uncertainty | Application: Designing Extended Service Warranty Plans,"David Schweidel, Emory University",Starts Jul 19,11 hours to complete,
Getting Started with Microsoft Fabric,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/getting-started-with-microsoft-fabric,5 modules,"Data Cleansing, Data Warehousing, Data Governance, Data Analysis, Analytics, Data Transformation, Data Integration, Dashboard, Data Analysis Expressions (DAX), Microsoft Azure, SQL, Data Pipelines, Data Modeling, Power BI","Getting started with Microsoft Data Analytics | Microsoft Fabric: Introduction & Core Components | Microsoft Fabric: Advanced Data Management and Transformation Techniques | Microsoft Fabric: Comprehensive Data Transformation and Optimization Techniques | Microsoft Fabric: Explore, Analyze Data with DAX and Semantic Models",Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Optimization for Decision Making,4.8 out of 5 stars,74 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/optimization-for-decision-making,4 modules,"Analytics, Data-Driven Decision-Making, Mathematical Modeling, Microsoft Excel, Resource Allocation, Operations Research, Business Mathematics, Solution Design, Business Intelligence, Graphing, Business Modeling, Process Optimization, Linear Algebra, Decision Making, Data Modeling, Business Analytics",Module 1: Introduction to Linear Programming | Module 2: Solving Linear Programs | Module 3: Alternative Specifications & Special Cases in Linear Optimization | Module 4: Modeling & Solving Linear Problems in Excel,"Soumya Sen, University of Minnesota",Starts Jul 19,13 hours to complete,
The Theory of the Firm,5 out of 5 stars,13 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/production-costs-market-power-competition,3 modules,"Competitive Analysis, Price Negotiation, Market Analysis, Supply And Demand, Business Strategy, Consumer Behaviour, Production Process, Business Economics, Business, Revenue Management, Business Operations, Economics, Decision Making, Market Dynamics, Market Research",Production and Costs | Competitive Output | Firms with Market Power,"Dr. JosÃ© J. VÃ¡zquez-Cognet, University of Illinois Urbana-Champaign",Starts Jul 19,8 hours to complete,
Compétences Excel professionnelles : Intermédiaire II,4.9 out of 5 stars,12 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/excel-intermediate-2-fr,7 modules,"Microsoft Excel, Data Integrity, Data Modeling, Automation, Data Security, Spreadsheet Software, Data Validation, Excel Formulas, Verification And Validation, Excel Macros",Validation des donnÃ©es | Logique conditionnelle | Recherches automatiques | VÃ©rification et protection des formules | ModÃ©lisation des donnÃ©es | Enregistrer des macros | Ãvaluation finale,"Nicky Bull, Macquarie University",Starts Jul 19,28 hours to complete,
Strategies for Heavy Lifting,4.4 out of 5 stars,9 reviews,Advanced · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/strategies-for-heavy-lifting,,"Engineering Calculations, Mechanics, Engineering Practices, Construction Management, Engineering Analysis, Equipment Design, Engineering, Architecture and Construction, Structural Analysis, Structural Engineering, Engineering Management, Mechanical Engineering",Concepts of Heavy Lifting | Machineries for Heavy Lifting | Planning & Execution plan in Heavy Lifting,"Subject Matter Expert, L&T EduTech",Starts Jul 19,Flexible schedule,Learn at your own pace
Google Data Studio - Création de Tableaux de Bords Interactifs,4.4 out of 5 stars,109 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/google-data-studio-rapport,,"Interactive Data Visualization, Data Analysis, Data Visualization, Business Intelligence, Data Import/Export, Data Modeling, Collaborative Software, Data Visualization Software, Data Presentation, Data Integration, Data Sharing, Data Science, Dashboard",,"ELINGUI Pascal Uriel, Coursera Project Network",,150,Learn at your own pace
Google Data Studio - Création de Tableaux de Bords Interactifs,4.4 out of 5 stars,109 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/google-data-studio-rapport,,"Interactive Data Visualization, Data Analysis, Data Visualization, Business Intelligence, Data Import/Export, Data Modeling, Collaborative Software, Data Visualization Software, Data Presentation, Data Integration, Data Sharing, Data Science, Dashboard",,"ELINGUI Pascal Uriel, Coursera Project Network",,150,Learn at your own pace
Security and Authentication,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-and-authentication,4 modules,"Encryption, JSON, Application Security, Data Storage, Identity and Access Management, Data Security, Microsoft Copilot, Application Programming Interface (API), ASP.NET, Secure Coding, Role-Based Access Control (RBAC), Authentications, Authorization (Computing), .NET Framework, Back-End Web Development",Securing APIs with ASP.NET Identity | Role-Based Access Control and JWT Authentication | Data Protection | Using Microsoft Copilot for Implementing Security Features,,Starts Jul 19,Flexible schedule,Learn at your own pace
Crear un Informe Financiero con Microsoft Excel,4.6 out of 5 stars,98 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/crear-informe-financiero-microsoft-excel,,"Financial Statements, Balance Sheet, Profit and Loss (P&L) Management, Microsoft Excel, Financial Accounting, Financial Statement Analysis, Income Statement, Accounting and Finance Software, Excel Formulas, General Ledger, Financial Reporting",,"Paula Del Rey, Coursera Project Network",,2 horas,Learn at your own pace
Data Processing and Optimization with Generative AI,3.6 out of 5 stars,17 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-processing-and-optimization-with-generative-ai,5 modules,"Data Processing, Personally Identifiable Information, Data Synthesis, Data Integrity, Data Quality, Data Cleansing, Data Validation, Microsoft Copilot, Data Ethics, Feature Engineering, Information Privacy, Generative AI, Data Transformation",Synthetic data generation | Advanced data cleaning techniques | Dataset preparation | Datasets optimization | Ethical considerations in data processing,,Starts Jul 19,16 hours to complete,
Cloud and AWS Basics,3.5 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-architect-associate-cloud-and-aws-basics,2 modules,"Amazon Web Services, Amazon Elastic Compute Cloud, Cloud Infrastructure, Cloud Platforms, Public Cloud, Cloud Security, Infrastructure As A Service (IaaS), Cloud Technologies, AWS Identity and Access Management (IAM), Cloud Computing, Identity and Access Management",Introduction to Amazon Web Services | AWS Identity and Access Management (IAM),,Starts Jul 19,3 hours to complete,
English for Effective Business Communications,4.7 out of 5 stars,116 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/english-for-working-together-in-business,4 modules,"Business Writing, Office Management, Marketing, Leadership and Management, Human Resources Management and Planning, People Management, Business Communication, Marketing Management, Human Resources, Telecommuting, Vocabulary, Recruitment, Business, Grammar, English Language, Communication",Human Resources | Management | Marketing | Work-Life Balance,"Karen  Vallejo, Marla Yoshida, University of California, Irvine",Starts Jul 28,Flexible schedule,Learn at your own pace
Competencias digitales de ofimática: Microsoft PowerPoint,4.7 out of 5 stars,94 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/competencias-digitales-ofimatica-powerpoint,3 modules,"Editing, Microsoft 365, Multimedia, Microsoft PowerPoint, Presentations, Productivity Software, End User Training and Support, Information Technology","PRESENTACIÃN Y DOCUMENTACIÃN | PRESENTACIONES: MICROSOFT POWERPOINT (Opciones bÃ¡sicas) | PRESENTACIONES: MICROSOFT POWERPOINT (Objetos, Efectos, ImpresiÃ³n y DistribuciÃ³n)","Miquel Mazuque Periz, Universitat AutÃ²noma de Barcelona",Starts Jul 19,4 hours to complete,
"MEAN Stack Developer: MongoDB, ExpressJS, AngularJS & NodeJS",4.6 out of 5 stars,133 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/mean-stack-developer-mongodb-expressjs-angularjs-nodejs,,"Web Applications, Authorization (Computing), Security Controls, Web Design and Development, API Design, Database Development, Query Languages, Database Management, NoSQL, Distributed Computing, Scalability, JavaScript Frameworks",MongoDB: The Complete Guide to NoSQL Database Development | ExpressJS Essentials: Building Modern Web APIs | Angular Fundamentals: Building Responsive Web Apps with Ease | NodeJS Unleashed: Mastering Backend Development,,Starts Jul 19,4 months,at 6 hours. a week
Capstone and Practice Exam (AZ-500),4.5 out of 5 stars,16 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/az-500-capstone-and-practice-exam,3 modules,"Firewall, Role-Based Access Control (RBAC), Identity and Access Management, Microsoft Azure, Database Architecture and Administration, Security Engineering, Data Security, Security Strategy, Cloud Security, Azure Active Directory, Security Controls, Virtual Machines, System Configuration, Encryption, Multi-Factor Authentication",Recap of Azure security technologies | Specialization project | Practice exam and course wrap-up,,Starts Jul 19,11 hours to complete,
Business Application of Machine Learning and Artificial Intelligence in Healthcare,4.4 out of 5 stars,84 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/artificialintelligence-in-healthcare,4 modules,"Process Analysis, Analytics, Data-Driven Decision-Making, Health Informatics, Business Intelligence, Emerging Technologies, Decision Support Systems, Advanced Analytics, Business Process Automation, Predictive Modeling, Healthcare Industry Knowledge, Business Analytics, Customer experience strategy (CX), Applied Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Predictive Analytics",Decision Support and Use Cases | Predictive Modeling Basics | Consumerism and Operationalization | Advanced Topics in Operationalization,"Craig Johnson, Northeastern University",Starts Jul 19,12 hours to complete,
Input Filter Design,4.8 out of 5 stars,38 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/inputfilterdesign,3 modules,"Electrical Engineering, Electronic Systems, Electrical Equipment, Control Systems, Design Specifications, Power Electronics, Simulation and Simulation Software, Semiconductors",Introduction to Input Filter Design | Single-Stage Input Filter Design | Multi-Stage Input Filter Design,"Dr. Dragan Maksimovic, University of Colorado Boulder",Starts Jul 21,Flexible schedule,Approx. 11 hours.Learn at your own pace
Applying Investment Decision Rules for Startups,4.6 out of 5 stars,87 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/capital-budgeting,4 modules,"Depreciation, Microsoft Excel, Capital Budgeting, Cost Benefit Analysis, Decision Making, Investment Management, Cash Flows, Return On Investment, Financial Modeling, Financial Analysis, Project Estimation, Project Finance",Capital Budgeting techniques | Project Analysis | Issues in Capital Budgeting | Real Options in Business Projects,"Saeyeul Park, Yonsei University",Starts Jul 19,10 hours to complete,
Applying Investment Decision Rules for Startups,4.6 out of 5 stars,87 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/capital-budgeting,4 modules,"Depreciation, Microsoft Excel, Capital Budgeting, Cost Benefit Analysis, Decision Making, Investment Management, Cash Flows, Return On Investment, Financial Modeling, Financial Analysis, Project Estimation, Project Finance",Capital Budgeting techniques | Project Analysis | Issues in Capital Budgeting | Real Options in Business Projects,"Saeyeul Park, Yonsei University",Starts Jul 19,10 hours to complete,
Spring Framework for Java Development,4.8 out of 5 stars,12 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/spring-framework-for-java-development,4 modules,"Restful API, Authentications, Application Programming Interface (API), Model View Controller, Web Applications, Java, Apache Maven, Authorization (Computing), Development Environment, Application Security, Application Frameworks",Introduction to Spring Framework | Deep Dive into Spring Boot | Understanding Spring MVC and Security | Final Project and Course Wrap-Up,"Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 19,13 hours to complete,
Connect Your Services with Microsoft Azure Service Bus,4.7 out of 5 stars,36 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/connect-your-services-with-microsoft-azure-service-bus,5 modules,"Event-Driven Programming, Scalability, Cloud Applications, Real Time Data, Cloud Development, Microsoft Azure, Communication, Cloud Storage, Data Management, C# (Programming Language), Microservices, Distributed Computing, Service Oriented Architecture",Certification and Exam Preparation | Implement message-based communication workflows with Azure Service Bus | Communicate between applications with Azure Queue storage | Enable reliable messaging for Big Data applications using Azure Event Hubs | Practice Exam,,Starts Jul 19,10 hours to complete,
HR Management Fundamentals: Recruitment to Development,4.8 out of 5 stars,6 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/hr-management-fundamentals-recruitment-to-development,1 module,"Employee Training, Recruitment, Talent Management, Talent Acquisition, Succession Planning, Employee Onboarding, Leadership Development, Workforce Development, Human Capital, Human Resource Strategy, Performance Management, Employee Engagement, Human Resources",HR Management Fundamentals: Recruitment to Development,"Ahmed Hassan, Coursera Instructor Network",Starts Jul 19,Flexible schedule,Learn at your own pace
Mastering Angular Development,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/mastering-angular-development,,"Continuous Integration, Continuous Deployment, Web Applications, Web Content Accessibility Guidelines, Angular, Front-End Web Development, Application Frameworks, CI/CD, Version Control, JavaScript Frameworks, Application Lifecycle Management, Git (Version Control System)",Getting Started with Angular | Advanced Data Handling and Reactive Programming Concepts | Testing and Deploying Angular Applications,,Starts Jul 19,3 months,at 5 hours. a week
Copilot for Sales,4.5 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-for-sales,3 modules,"Microsoft Copilot, Sales Presentation, Automation, Meeting Facilitation, Calendar Management, Customer Communications Management, Customer Relationship Building, Microsoft Teams, Sales Process, Email Marketing, Microsoft 365, Taking Meeting Minutes, Sales Enablement, Negotiation, Generative AI Agents, Microsoft Outlook",Introduction to Copilot for Sales | Enhancing Sales Communication and Efficiency With Copilot | Leveraging Copilot for Sales Enablement and Growth,,Starts Jul 19,Flexible schedule,Learn at your own pace
AI for Energy and Biomedical Applications,4.2 out of 5 stars,12 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-energy-biomedical-applications,3 modules,"Machine Learning Algorithms, Applied Machine Learning, Predictive Modeling, Precision Medicine, Bioinformatics, Health Informatics, Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Image Analysis, Electric Power Systems, Predictive Analytics, Anomaly Detection, Deep Learning, Medical Imaging, Pharmacology, Energy and Utilities, Artificial Intelligence","AI in Energy Systems | Predictive Maintenance for Energy Infrastructure | AI in Medical Imaging, Genomics, and Drug Discovery","Wei Lu, University of Michigan",Starts Jul 19,6 hours to complete,
Field BIM,4.6 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/field-bim,6 modules,"Facility Management, Building Information Modeling, Construction Estimating, Construction, Digital Transformation, Emerging Technologies, 3D Modeling, Data Integration, Estimation, Commercial Construction, Document Management, Autodesk Revit, Construction Management, Internet Of Things, Architectural Engineering, Cloud Computing, Visualization (Computer Graphics), Collaborative Software, Construction Engineering, Civil and Architectural Engineering","Documentation and Common Data Environment (CDE) | Introduction to 4D or Field BIM | Application of Field BIM or 4D - Part 1 | Application of Field BIM or 4D - Part 2 | Introduction to 5D, AIM | Beyond BIM - Emerging Trends","Subject Matter Expert, L&T EduTech",Starts Jul 19,14 hours to complete,
Data Processing with Azure,3.7 out of 5 stars,67 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/data-processing-with-azure,8 modules,"Data Transformation, PySpark, Data Storage, Scheduling, Real Time Data, Microsoft Azure, Data Analysis, Extract, Transform, Load, Analytics, Apache Spark, Big Data, Data Pipelines, Databricks, Data Processing, Data Warehousing",Introduction | Section 1 - Batch Processing with Databricks and Data Factory on Azure | Section 2 - Creating Pipelines and Activities | Section 3 - Link Services and Datasets | Section 4 - Schedules and Triggers | Section 5 - Selecting Windowing Functions | Section 6 - Configuring Input and Output for Streaming Data Solutions | Section 7 - ELT versus ETL in Polybase,"Samant Bali, Kenny Mobley",Starts Jul 19,12 hours to complete,
Accountability and Employee Engagement,4.9 out of 5 stars,8 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/accountability-employee-engagement,5 modules,"Empathy, Culture Transformation, Conflict Management, Engineering Management, Risk Management, Professional Development, Organizational Leadership, Strategic Leadership, Accountability, Business Ethics, Decision Making, Organizational Strategy, Leadership, Employee Engagement, Change Management","Personal Accountability, Team Accountability and Culture of Accountability | Strategic Decisions and Big Picture Business Risks | Leading Change and the Power of Culture | Mediation, Negotiation and Dealing with Challenging Situations | Being an Authentic Leader","Kathryn Tobey, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Learn at your own pace
Performance Optimization and Scalability,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/performance-optimization-and-scalability,4 modules,"Query Languages, Application Performance Management, Redis, Database Management, Microsoft Copilot, Distributed Computing, Scalability, Software Architecture, Performance Testing, SQL, Load Balancing, Performance Tuning, Systems Architecture",Caching Strategies With .NET Core | Optimizing Database Queries | Designing Scalable Applications | Using Microsoft Copilot for Optimizing Code and Database Performance,,Starts Jul 19,Flexible schedule,Learn at your own pace
Essential Skills for Comp & Benefits Professionals,4.5 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/adp-essential-skills-for-comp-benefits-professional,5 modules,"Employee Surveys, Microsoft Excel, Google Sheets, Data-Driven Decision-Making, Agile Methodology, Project Management, Compensation and Benefits, Timelines, Data Cleansing, Data Collection, Focus Group, Data Analysis, Data Visualization",Module 1: Project Management Basics | Module 2: Using Data Analytics to Support Data-Driven Decisions | Module 3: Collecting Data for Analysis | Module 4: Preparing Data for Analysis | Module 5: Visualizing Data and Interpreting Results,"ADP Learning Academy, Automatic Data Processing, Inc. (ADP)",Starts Jul 19,13 hours to complete,
Foundations of Computer Hardware and Storage,4.6 out of 5 stars,14 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-foundations-of-computer-hardware-and-storage-fneta,7 modules,"Peripheral Devices, Data Storage Technologies, System Software, USB, Computer Hardware, Operating Systems, Networking Hardware, Microsoft Windows, Linux, Hardware Troubleshooting, Desktop Support, File Systems, Information Technology",All about the CompTIA A+ | Safety and Professionalism | The Visible Computer | Power Supplies | Mass Storage Technologies | Implementing Mass Storage | Essential Peripherals,Packt - Course Instructors,Starts Jul 19,5 hours to complete,
Capstone Project: Applying Business Analysis Skills,4.8 out of 5 stars,12 reviews,Advanced · Course · 1 - 3 Months,https://www.coursera.org/learn/capstone-project-applying-business-analysis-skills,6 modules,"Risk Analysis, Dashboard, Looker (Software), Scope Management, Project Management, Risk Mitigation, Business Requirements, Requirements Analysis, Work Breakdown Structure, Risk Management, Operational Analysis, Requirements Elicitation, Process Optimization, Project Scoping, Business Analysis, Stakeholder Management, Presentations, Business Process Modeling, Data Analysis Software, Stakeholder Engagement","Project Overview and Requirements Gathering | Stakeholder Analysis and Project Management | Process Modeling | Data Analysis and Visualization | Risk Assessment, Mitigation and System Analysis | Final Project and Course Wrap-Up","Shubhra Das, IBM Skills Network Team",Starts Jul 19,21 hours to complete,
Stakeholder Relations and Reporting,4.9 out of 5 stars,15 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/stakeholder-relations-and-reporting,4 modules,"Report Writing, Communication Planning, Community Outreach, Stakeholder Management, Public Relations, Stakeholder Engagement, Marketing Effectiveness, Performance Reporting, Data Collection, Stakeholder Communications, Communication Strategies, Relationship Building, Strategic Communication, Marketing and Public Relations, Business Reporting, Presentations, Performance Metric, Research Reports, Data Visualization, Media Relations",Introduction to Stakeholder Management | Basics of PR Reporting | Community & Government Relations in PR | Project: Stakeholder Analysis and Reporting,,Starts Jul 19,22 hours to complete,
"Mobile App Notifications, Databases, & Publishing",4.9 out of 5 stars,9 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/mobile-app-notifications-databases-publishing,5 modules,"React Native, Database Development, Application Performance Management, Application Deployment, Back-End Web Development, Application Development, Marketing Strategies, Product Support, User Interface and User Experience (UI/UX) Design, Databases, Android Development, Operational Databases, Flutter (Software), Mobile Development, iOS Development, UI Components, Apple iOS","Mobile Notifications and UI Design | Back-end Services & Databases in Mobile Apps | Mobile App Publishing, Marketing, and Support | Publishing Flutter and React Native Apps | Final Project and Course Wrap-Upâ¯","Skill-Up EdTech Team, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 19,Flexible schedule,Learn at your own pace
TypeScript Variables and Data Types,4.5 out of 5 stars,97 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/typescript-variables-and-data-types,,"TypeScript, Web Development Tools, Javascript, Web Language, Programming Principles",,"Chaitra Deshpande, Coursera Project Network",,2 hours,Learn at your own pace
Infrastructure Automation with Terraform,4.1 out of 5 stars,10 reviews,Mixed · Course · 1 - 3 Months,https://www.coursera.org/learn/infrastructure-automation-with-terraform,6 modules,"Cloud Computing, Google Cloud Platform, Virtual Machines, Infrastructure as Code (IaC), Cloud Infrastructure, Terraform, Data Store, Amazon Web Services, Infrastructure Architecture, Microsoft Azure",Introduction to Infrastructure Automation with Terraform | Managing Infrastructure | Working with Modules and Remote State | Advanced Terraform Features | Deploying Resources to GCP | Deploying Resources to Azure,Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Discovery and Low-Fidelity Design with Figma,4.8 out of 5 stars,8 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/discovery-and-low-fidelity-design-with-figma,4 modules,"User Experience, Prototyping, User Centered Design, Usability, Figma (Design Software), Human Centered Design, Wireframing, User Experience Design, User Interface and User Experience (UI/UX) Design, UI/UX Research, User Flows, User Research, Persona (User Experience), Collaborative Software",Introduction to User Experience (UX) Discovery and Figma Basics | User Personas and Journey Mapping | User Flow and Wireframing | Basic Prototyping and Design Critique,Heather Emerson,Starts Jul 19,Flexible schedule,Learn at your own pace
Office Productivity Software and Windows Fundamentals,4.7 out of 5 stars,62 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/office-productivity-software-windows-fundamentals1,3 modules,"Software Installation, System Configuration, File Management, Microsoft Windows, Microsoft 365, Desktop Support, Productivity Software, Control Panels",Windows Fundamentals | Office Productivity Software | Course Summary & Assessment,"Skill-Up EdTech Team, Steve Ryan, SkillUp EdTech",Starts Jul 19,3 hours to complete,
Building Digital Media using Graphic Design in PowerPoint,4.5 out of 5 stars,69 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/building-digital-media-graphic-design-powerpoint,,"Multimedia, Video Production, Digital Design, Photo/Video Production and Technology, Media Production, Marketing, Data Import/Export, Graphic Design, Content Creation, Infographics, Graphic and Visual Design Software, Data Sharing, Animations",,"Lindsey Dumser, Coursera Project Network",,1.5 hours,Learn at your own pace
Fundamental Tools of Data Wrangling,4.6 out of 5 stars,17 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/fundamental-tools-of-data-wrangling,5 modules,"Programming Principles, Python Programming, Data Structures, Data Transformation, Scripting Languages, Data Manipulation, Data Quality, Exploratory Data Analysis, Scripting, Data Visualization, Data Integration, Pandas (Python Package), Data Wrangling, Data Analysis, Statistical Analysis, Data Cleansing, NumPy",Python | Data Structures | Numpy | Pandas | Case Study,"Di Wu, University of Colorado Boulder",Starts Jul 19,26 hours to complete,
Simulation Models for Decision Making,4.5 out of 5 stars,56 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/simulation-models-for-decision-making,4 modules,"Simulations, Business Mathematics, Microsoft Excel, Analysis, Probability, Statistics, Data Modeling, Business Modeling, Operations Research, Statistical Analysis, Financial Modeling, Complex Problem Solving, Probability Distribution, Risk Modeling, Strategic Thinking",Week 1:  Probability Concepts | Week/Module 2: Probability Distributions and Introduction to Monte Carlo Simulations | Week 3: Monte Carlo Simulations | Week 4: Counterfactual Analysis and Discrete Event Simulations,"Alok Gupta, University of Minnesota",Starts Jul 19,17 hours to complete,
"Utilities, Safety & Environmental Care in Oil & Gas Industry",4.6 out of 5 stars,44 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry,2 modules,"Electric Power Systems, Chemical Engineering, Environmental Engineering, Failure Mode And Effects Analysis, Waste Minimization, Process Engineering, Safety Assurance, Energy and Utilities, Risk Analysis, Environmental Regulations, Accident Prevention, Fire And Life Safety, Plant Operations and Management, Environment and Resource Management",Utilities and Waste Management | Safety and Environmental Concerns,"Subject Matter Expert, L&T EduTech",Starts Jul 19,5 hours to complete,
ASME B31 Series and Pipeline Construction,4.3 out of 5 stars,27 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/asme-b31-series-and-pipeline-construction,2 modules,"Design Specifications, Construction Engineering, Facility Repair And Maintenance, Engineering Analysis, Environmental Engineering, Engineering Practices, Manufacturing Standards, Construction Inspection, Civil Engineering, Engineering Documentation, Construction","ASME B31.1 - Power Piping, ASME B 31.3 - Process Piping, ASME B31.4 - Liquid Transportation Systems for Hydrocarbons, LPG, Ammonia and Alcohols | Cross-Country Onshore Pipeline Construction","Subject Matter Expert, L&T EduTech",Starts Jul 19,5 hours to complete,
Simulation Models for Decision Making,4.5 out of 5 stars,56 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/simulation-models-for-decision-making,4 modules,"Simulations, Business Mathematics, Microsoft Excel, Analysis, Probability, Statistics, Data Modeling, Business Modeling, Operations Research, Statistical Analysis, Financial Modeling, Complex Problem Solving, Probability Distribution, Risk Modeling, Strategic Thinking",Week 1:  Probability Concepts | Week/Module 2: Probability Distributions and Introduction to Monte Carlo Simulations | Week 3: Monte Carlo Simulations | Week 4: Counterfactual Analysis and Discrete Event Simulations,"Alok Gupta, University of Minnesota",Starts Jul 19,17 hours to complete,
"Utilities, Safety & Environmental Care in Oil & Gas Industry",4.6 out of 5 stars,44 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/utilities-safety--environmental-care-in-oil--gas-industry,2 modules,"Electric Power Systems, Chemical Engineering, Environmental Engineering, Failure Mode And Effects Analysis, Waste Minimization, Process Engineering, Safety Assurance, Energy and Utilities, Risk Analysis, Environmental Regulations, Accident Prevention, Fire And Life Safety, Plant Operations and Management, Environment and Resource Management",Utilities and Waste Management | Safety and Environmental Concerns,"Subject Matter Expert, L&T EduTech",Starts Jul 19,5 hours to complete,
