課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Essential Skills for First-Time Managers,4.7 out of 5 stars,6 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/essential-skills-for-new-managers,,"Prioritization, Communication, Productivity, Team Leadership, Professionalism, ChatGPT, Diversity Equity and Inclusion Initiatives, De-escalation Techniques, Active Listening, Ethical Standards And Conduct, Diversity and Inclusion, Time Management",Workplace Ethics and Professionalism | Effective Communication Skills | Email Etiquette | Time Management Skills | POSH - Prevention of Sexual Harassment | Emotional Intelligence in the Workplace | Effective Collaboration & Teamwork Skills for Professionals | Stress Management Techniques | Conflict Management Strategies | Negotiation Skills | Diversity and Inclusion in the Workplace,,Starts Jul 18,Flexible schedule,Learn at your own pace
AI in Sports: The Approach of a Club,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ai-in-sports-the-approach-of-a-club,,"Artificial Intelligence, Automation, Machine Learning, Technology Strategies, Predictive Analytics, Augmented and Virtual Reality (AR/VR), Performance Analysis, Data Security, Big Data, Ethical Standards And Conduct, Natural Language Processing, User Experience",Introduction to AI and Technology in Sports | AI for Player Performance and Training | AI in Fan Engagement | Future of AI in Sports and Practical Applications,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 18,Flexible schedule,Learn at your own pace
Change Management & Innovation Leader,N/A,N/A,Beginner · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/change-management-and-innovation-leader,,"Communication, Technology Strategies, Culture Transformation, Change Management, ChatGPT, Generative AI, Organizational Strategy, Business Strategy, Stakeholder Engagement, Business Leadership, Leadership, Organizational Skills",Change Management for GenAI Integration | CEO Playbook: Generative AI | How to Build an Enterprise AI Strategy,"Julian Jenkins, Ritesh Vajariya, Ahmed Hassan",Starts Jul 18,Flexible schedule,Learn at your own pace
HRCI Human Resource Associate,4.8 out of 5 stars,2.6K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/hrci-human-resource-associate,,"Employee Relations, Recruitment, Training and Development, Training Programs, Developing Training Materials, Compensation Strategy, Performance Appraisal, Human Resource Policies, Full Cycle Recruitment, Job Evaluation, Business Continuity Planning, Compensation Management",Talent Acquisition | Learning and Development | Compensation and Benefits | Employee Relations | Compliance and Risk Management,"Rachel Landers, Michelle Alvarado, Rhea Bautista, Brad Boyson",Starts Jul 18,Flexible schedule,"5 months, 6 hours. a weekLearn at your own pace"
Revolution in Sports Media: Innovative Strategies,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/revolution-in-sports-media-innovative-strategies,,"Social Media, Digital Media Strategy, Content Creation, Storytelling, Augmented and Virtual Reality (AR/VR), Online Advertising, Video Production, Branding, Ethical Standards And Conduct, Media and Communications, Target Audience, Revenue Management",The Evolution of Sports Media | Strategies and Approaches in Sports Media | Trends and Innovations in Sports Media | The Future of Sports Media and Challenges Ahead,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 18,Flexible schedule,Learn at your own pace
Ethics in the Age of AI,4.6 out of 5 stars,800 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/ethics-in-ai,,"Artificial Intelligence, Predictive Modeling, Machine Learning, Predictive Analytics, Data Collection, Artificial Intelligence and Machine Learning (AI/ML), Supervised Learning, Ethical Standards And Conduct, Risk Modeling, Analysis, OpenAI, Game Theory",Artificial Intelligence Algorithms Models and Limitations | Artificial Intelligence Data Fairness and Bias | Artificial Intelligence Privacy and Convenience | Artificial Intelligence Ethics in Action,Brent Summers,Starts Jul 18,1 month,at 10 hours. a week
GenAI for Field Sales Agents: Local Market Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-field-sales-agents-local-market-insights,1 module,"Sales Strategy, Customer experience improvement, Lead Generation, Customer Engagement, Sales Territory Management, Sales, Real Time Data, Generative AI Agents, Performance Analysis, Customer Insights, Market Analysis, Sales Process, Ethical Standards And Conduct",GenAI for Field Sales Agents: Local Market Insights,"Julian Jenkins, Coursera Instructor Network",Starts Jul 18,Flexible schedule,Learn at your own pace
IBM Digital Marketing and Growth Hacking,4.5 out of 5 stars,18 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/ibm-digital-marketing-and-growth-hacking,,"Social Media, Email Marketing, Google Ads, Digital Advertising, Digital Media Strategy, Social Media Campaigns, Social Media Management, Generative AI, Pay Per Click Advertising, Online Advertising, Instagram, Social Media Marketing",Introduction to Digital Marketing | Digital Advertising | Search Engine Optimization and Content Marketing | Social Media Marketing | E-commerce Marketing and Email Campaigns | Generative AI: Accelerate your Digital Marketing Career | Capstone Project,"IBM Skills Network Team, Skill-Up EdTech Team, Rajesh Menon, Rav Ahuja, SkillUp EdTech",Starts Jul 18,2 months,at 8 hours. a week
Creating Ethical Media and Journalism,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/creatingethicalmediaandjournalism,5 modules,"Media and Communications, Data Ethics, Ethical Standards And Conduct, Investigation, Diversity Awareness, Business Ethics, Journalism, Content Creation, Interviewing Skills, Information Privacy",Welcome To Creating Ethical Media And Journalism | What are Ethics? | How can we Gain Trust? | Practices for Arriving at Truthful Reporting | Ethics in the Digital World,"Beth Parkes, Lexie Kirkconnell-Kawana, Huddersfield Sandbox",Starts Jul 18,Flexible schedule,Learn at your own pace
Introduction to Generative AI Learning Path,4.6 out of 5 stars,9.5K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/introduction-to-generative-ai,,"Artificial Intelligence, Machine Learning, Machine Learning Methods, Governance, Organizational Effectiveness, Generative AI, Artificial Intelligence and Machine Learning (AI/ML), Ethical Standards And Conduct, Prompt Engineering, Application Development, Large Language Modeling, Decision Making",Introduction to Generative AI | Introduction to Large Language Models | Introduction to Responsible AI | Responsible AI: Applying AI Principles with Google Cloud,"Google Cloud Training, Google Cloud",Starts Jul 18,1 month,at 10 hours. a week
Search Engine Optimization and Content Marketing,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/search-engine-optimization-and-content-marketing,5 modules,"Search Engine Optimization, Content Development and Management, Web Analytics, Blogs, Growth Strategies, Search Engine Marketing, Digital Marketing, Content Creation, Marketing Strategy and Techniques, Content Strategy, Web Analytics and SEO, MarTech, Market Research, Content Marketing",Introduction to SEO and On-Page Optimization | Off-Page SEO and Link-Building | Technical SEO and Analytics | Content Marketing | Assessment and Final Projectâ¯,"IBM Skills Network Team, Rajesh Menon",Starts Jul 18,,
Ethics of Generative AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ethics-of-generative-ai,3 modules,"General Data Protection Regulation (GDPR), Data Security, Personally Identifiable Information, Artificial Intelligence, Business Ethics, Ethical Standards And Conduct, Accountability, Compliance Management, Social Sciences, Regulatory Affairs, Healthcare Ethics, Regulatory Compliance, Regulatory Requirements, Data-Driven Decision-Making, Data Ethics, Information Privacy","Foundations of Ethical Generative AI | Transparency & Explainability in Generative AI | Regulatory, Societal, and Ethical Impacts of Generative AI",Priyanka Mehta,Starts Jul 18,Flexible schedule,Learn at your own pace
Introduction to Digital Marketing,4.3 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-digital-marketing,4 modules,"Business Metrics, Digital Advertising, Online Advertising, Content Marketing, Persona Development, Digital Media Strategy, Marketing Effectiveness, Data-Driven Decision-Making, Digital Marketing, Customer Analysis, Web Analytics",Introduction to Digital Marketing | Digital Marketing Channels and AudiencesÂ | Digital Metrics and Career Prospects | Final Project and Assessmentâ¯,"IBM Skills Network Team, Rajesh Menon",Starts Jul 18,Flexible schedule,Learn at your own pace
AI Innovation & Product Strategy,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-innovation-and-product-strategy,,"AI Personalization, Automation, Entrepreneurship, Process Design, Business Process Management, Business Process Automation, ChatGPT, Generative AI, Sustainability Reporting, Business Strategy, Workflow Management, Corporate Sustainability",How to Build an Entrepreneurial AI Strategy | ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI | Gen AI For Sustainability,"Karlis Zars, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 18,Flexible schedule,Learn at your own pace
Getting Started with Clinical Skills: A Focus on the Patient,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/clinical-skills-introduction-patient-centered-care-training,3 modules,"Professionalism, Patient Safety, Empathy, Healthcare Industry Knowledge, Patient Evaluation, Communication, Ethical Standards And Conduct, Critical Thinking and Problem Solving, Clinical Supervision, Decision Making, Patient Treatment, Cultural Sensitivity, Healthcare Ethics, Cultural Diversity, Clinical Experience, Nursing and Patient Care, Patient Education And Counseling, Interpersonal Communications, Health Care, Health Assessment",Introduction to Clinical Skills | Key Principles of Clinical Skills | Patient-centered Care,"Hilary Gupte, Maxwell Boardman, Chloe Barrett, Olivia Bradbury",Starts Jul 18,Flexible schedule,Learn at your own pace
Generative AI for Everyone,4.8 out of 5 stars,3.8K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-everyone,3 modules,"Prompt Engineering, Automation, Business Process Automation, Cloud Applications, Ethical Standards And Conduct, Artificial Intelligence, Large Language Modeling, ChatGPT, OpenAI, Generative AI, Artificial Intelligence and Machine Learning (AI/ML)",Introduction to Generative AI | Generative AI Projects | Generative AI in Business and Society,Andrew Ng,Starts Jul 18,Flexible schedule,Approx. 5 hours.Learn at your own pace
Workplace Ethics and Professionalism,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/work-ethics,2 modules,"Professionalism, Personal Integrity, Ethical Standards And Conduct, Strong Work Ethic, Accountability, Courage, Business Ethics, Trustworthiness, Decision Making, Honesty, Leadership",Module 1: Building the Ethics Blueprint | Module 2: Living & Leading with Integrity,,Starts Jul 18,Flexible schedule,Learn at your own pace
Future of AI in Sports and Practical Applications,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/future-of-ai-in-sports-and-practical-applications,4 modules,"Innovation, Decision Making, Performance Analysis, Emerging Technologies, Augmented and Virtual Reality (AR/VR), Investment Management, Consumer Behaviour, Ethical Standards And Conduct, Artificial Intelligence, Law, Regulation, and Compliance, Mental Health, Automation, Robotic Process Automation, Cognitive flexibility, Data Ethics, Advanced Analytics, Governance, Predictive Analytics",Futuristic Trends in on-pitch Sports Technology | Futuristic Trends in off-pitch Sports Technology | Ethics and Challenges | Real Madrid Next - Innovation Hubs,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 18,Flexible schedule,Learn at your own pace
