課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Machine Learning and NLP Basics,3.4 out of 5 stars,25 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-and-nlp-basics,4 modules,"Unstructured Data, Artificial Intelligence, Applied Machine Learning, Supervised Learning, Deep Learning, Machine Learning, Predictive Modeling, Natural Language Processing, Machine Learning Algorithms, Classification And Regression Tree (CART), Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Text Mining, Tensorflow",Machine Learning | Deep Learning | Natural Language Process | Course Wrap-up and Assessments,,Starts Jul 19,19 hours to complete,
GenAI for PR Specialists,4 out of 5 stars,13 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-pr-specialists,1 module,"Generative AI Agents, Data Ethics, Crisis Management, Media Relations, Productivity Software, Corporate Communications, Marketing and Public Relations, Content Creation, Social Media Campaigns, Promotions and Campaigns, Team Leadership, Public Relations",GenAI for PR Specialists,"Alfonso RodrÃ­guez Cotes, Coursera Instructor Network",Starts Jul 19,2 hours to complete,
Copilot for Sales,4.5 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-for-sales,3 modules,"Microsoft Copilot, Sales Presentation, Automation, Meeting Facilitation, Calendar Management, Customer Communications Management, Customer Relationship Building, Microsoft Teams, Sales Process, Email Marketing, Microsoft 365, Taking Meeting Minutes, Sales Enablement, Negotiation, Generative AI Agents, Microsoft Outlook",Introduction to Copilot for Sales | Enhancing Sales Communication and Efficiency With Copilot | Leveraging Copilot for Sales Enablement and Growth,,Starts Jul 19,Flexible schedule,Learn at your own pace
Processamento Neural de Linguagem Natural em Português I,4.6 out of 5 stars,20 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/processamento-neural-linguagem-natural-em-portugues-i,6 modules,"Applied Machine Learning, Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Python Programming, Natural Language Processing, Tensorflow, Text Mining, Deep Learning",IntroduÃ§Ã£o ao Processamento de LÃ­ngua Natural e ao Curso | IntroduÃ§Ã£o Ã s Redes Neurais | Procesamento Neural de LÃ­ngua e RepresentaÃ§Ã£o de Palavras | word2vec | Modelos Neurais Recorrentes (RNNs) | Modelos Recorrentes na PrÃ¡tica: LSTM e GRU,"Marcelo Finger, Alan Barzilay, Universidade de SÃ£o Paulo",Starts Jul 19,19 hours to complete,
Introduction to Computer Vision,4.4 out of 5 stars,9 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/computer-vision-introduction,4 modules,"Data Ethics, Computer Vision, Computational Thinking, Probability Distribution, Image Analysis, Artificial Intelligence, Data Processing, Computer Graphics, Linear Algebra, Deep Learning",Week 1 | Week 2 | Week 3 | Week 4,"Tom Yeh, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Learn at your own pace
Knowledge Graphs for RAG,4.7 out of 5 stars,76 reviews,Intermediate · Project · Less Than 2 Hours,https://www.coursera.org/projects/knowledge-graphs-rag,,"Graph Theory, Unstructured Data, Semantic Web, Data Storage Technologies, Text Mining, Query Languages, Large Language Modeling, Data Storage",,Andreas Kollegger,,1 hour,Learn at your own pace
GenAI for Supply Chain Optimization,4.6 out of 5 stars,8 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-supply-chain-optimization,1 module,"Artificial Intelligence, Transportation, Supply Chain, and Logistics, Generative AI, Business Ethics, Automation, Forecasting, Emerging Technologies, Inventory Control, Supply Chain Planning, Predictive Analytics, Operational Efficiency, Operational Analysis, Logistics Management, Demand Planning, Inventory Management System, Supply Chain Management",GenAI for Supply Chain Optimization,"Mustafa Bayulgen, Coursera Instructor Network",Starts Jul 19,Flexible schedule,Learn at your own pace
Mastering Multi-Agent Development with AutoGen,4.3 out of 5 stars,9 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-mastering-multi-agent-development-with-autogen-zyalb,9 modules,"Agentic systems, Human Machine Interfaces, Automation, System Configuration, Generative AI Agents, Prompt Engineering, Application Frameworks, Software Development Tools, Python Programming, Application Development, Artificial Intelligence, Development Environment",Introduction | Development Environment Setup | OPTIONAL - Agents Crash Course | AutoGen Deep Dive | Hands-on Human Input Mode | AutoGen and Tools | AutoGen Conversation Patterns | Hands-on - Real World Use Cases | Wrap up and Next Steps,Packt - Course Instructors,Starts Jul 19,Flexible schedule,Learn at your own pace
Grundlagen des Grafikdesigns,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-graphic-design-de,4 modules,"Creativity, Typography, Photo Editing, Adobe Creative Cloud, Graphic and Visual Design, Adobe Illustrator, Design Elements And Principles, Color Theory, Adobe Photoshop, Computer Graphic Techniques, Graphic Design, Design Software",Woche 1: Grundlagen der Bildgestaltung | Woche 2: Grundlagen der Typografie | Woche 3: Grundlagen von Form und Farbe | Woche 4: Grundlagen der Komposition,"Michael Worthington, California Institute of the Arts",Starts Jul 19,Flexible schedule,Learn at your own pace
Future Development in Supply Chain Finance and Blockchain Technology,4.5 out of 5 stars,97 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/future-developments-supply-chain-finance-blockchain-technology,3 modules,"FinTech, Data Sharing, Business Technologies, Blockchain, Payment Processing, Interoperability, Supply Chain, Distributed Computing, Transaction Processing, Emerging Technologies",Module 01 | Module 02 | Module 03,"Oliver Belin, Jack Farmer, New York Institute of Finance",Starts Jul 19,6 hours to complete,
Rapid Prototyping of Embedded Interface Designs,3.7 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/rapid-prototyping-embedded-interface,4 modules,"Real-Time Operating Systems, Internet Of Things, HTML and CSS, Human Computer Interaction, Usability, Cross Platform Development, Telecommunications, User Interface (UI) Design, Artificial Intelligence and Machine Learning (AI/ML), Mobile Development, Prototyping, Embedded Systems, User Interface and User Experience (UI/UX) Design, jQuery",Introduction to Rapid Prototyping | Prototyping Device UIs | Prototyping Embedded Devices | Design for IoT Devices,"Bruce Montgomery, PhD, PMP, University of Colorado Boulder",Starts Jul 19,Flexible schedule,Learn at your own pace
Robot Localization with Python and Particle Filters,4.5 out of 5 stars,25 reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/robot-localization-python-particle-filter,,"Simulations, Computer Vision, Data Manipulation, NumPy, Artificial Intelligence, Spatial Data Analysis",,"Daniel Romaniuk, Coursera Project Network",,1 hour,Learn at your own pace
Architecting with Google Compute Engine en Français,4.6 out of 5 stars,96 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/gcp-architecture-fr,,"Infrastructure Architecture, Kubernetes, Terraform, CI/CD, Google Cloud Platform, Site Reliability Engineering, Cloud Infrastructure, Cloud Computing Architecture, Application Deployment, Cloud Applications, API Design, Restful API",Google Cloud Fundamentals: Core Infrastructure en FranÃ§ais | Essential Cloud Infrastructure: Foundation - FranÃ§ais | Essential Cloud Infrastructure: Core Services en FranÃ§ais | Elastic Cloud Infrastructure: Scaling and Automation en FranÃ§ais | Reliable Cloud Infrastructure: Design and Process en FranÃ§ais,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Architecting with Google Kubernetes Engine en Français,4.6 out of 5 stars,92 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/architecting-google-kubernetes-engine-fr,,"Cloud-Native Computing, Continuous Integration, Continuous Deployment, Kubernetes, Generative AI, Network Infrastructure, CI/CD, Google Cloud Platform, Cloud Infrastructure, Application Performance Management, Application Deployment, Containerization",Google Cloud Fundamentals: Core Infrastructure en FranÃ§ais | Architecting with Google Kubernetes Engine: Foundations en FranÃ§ais | Architecting with Google Kubernetes Engine: Workloads en FranÃ§ais | Architecting with Google Kubernetes Engine: Production en FranÃ§ais,"Google Cloud Training, Google Cloud",Starts Jul 19,1 month,at 10 hours. a week
Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership,4.8 out of 5 stars,77 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/launching-machine-learning-leadership,4 modules,"Technical Management, Business Transformation, Data Processing, Predictive Analytics, MLOps (Machine Learning Operations), Leadership and Management, Performance Measurement, Strategic Leadership, Data-Driven Decision-Making, Data Ethics, Business Leadership, Applied Machine Learning, Machine Learning, Business Metrics, Data Science","MODULE 1 - Business Applications of Machine Learning | MODULE 2 - Scoping, Greenlighting, and Managing Machine Learning Initiatives | MODULE 3 - Data Prep: Preparing the Training Data | MODULE 4 - The High Cost of False Promises, False Positives, and Misapplied Models",Eric Siegel,Starts Jul 19,13 hours to complete,
"Trustworthy AI: Managing Bias, Ethics, and Accountability",4.6 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/responsible-ai-and-ethics,4 modules,"Compliance Management, Data Ethics, Diversity Awareness, Accountability, Social Sciences, Ethical Standards And Conduct, Business Ethics, Risk Mitigation, Artificial Intelligence and Machine Learning (AI/ML), Law, Regulation, and Compliance, Risk Analysis, Strategic Decision-Making, Algorithms",Course Introduction | Bias (Human and Machine) | Responsible AI | Case Studies,"Ian McCulloh, Johns Hopkins University",Starts Jul 19,Flexible schedule,Learn at your own pace
Responsible AI for Developers: Fairness & Bias,4.5 out of 5 stars,12 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/responsible-ai-for-developers-fairness--bias,5 modules,"Google Cloud Platform, Artificial Intelligence and Machine Learning (AI/ML), Machine Learning, Open Source Technology, Artificial Intelligence, Data Analysis, Data Ethics, Data Validation, Tensorflow",Course Introduction | Introduction to Responsible AI | AI Fairness & Bias | Course Summary | Course Resources,"Google Cloud Training, Google Cloud",Starts Jul 19,3 hours to complete,
GenAI and LLMs on AWS,4.7 out of 5 stars,20 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-llm-aws,4 modules,"MLOps (Machine Learning Operations), Software Development Tools, Amazon Elastic Compute Cloud, Amazon Web Services, Rust (Programming Language), AWS SageMaker, General Data Protection Regulation (GDPR), Amazon CloudWatch, Continuous Monitoring, Personally Identifiable Information, Prompt Engineering, Secure Coding, Data Ethics, Development Environment, Generative AI, Cloud Computing, Serverless Computing, Large Language Modeling",Getting Started with Developing on AWS for AI | AI Pair Programming from CodeWhisperer to Prompt Engineering | Amazon Bedrock | Project Challenges,"Noah Gift, Alfredo Deza, Derek Wales, Duke University",Starts Jul 19,46 hours to complete,
Build your first Machine Learning Pipeline using Dataiku,4.5 out of 5 stars,58 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-your-first-machine-learning-pipeline-using-dataiku-tool,,"Data Visualization, Data Manipulation, Data Pipelines, Time Series Analysis and Forecasting, Data Import/Export, Exploratory Data Analysis, Machine Learning, Data Analysis, Predictive Modeling, Applied Machine Learning",,"Ranjan Relan, Coursera Project Network",,2 hours,Learn at your own pace
5G Mobile Networks,4.6 out of 5 stars,30 reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/5g-mobile-networks-technology-architecture-and-protocols,,"Automation, Computer Networking, Artificial Intelligence and Machine Learning (AI/ML), Digital Communications, Network Security, Telecommunications, Technology Roadmaps, Cybersecurity, Network Performance Management, Network Planning And Design, Emerging Technologies, Cloud Engineering","Principles and Technologies of 5G Mobile Networks | 5G Network Architecture and Protocols | Use Cases, the Future of 5G, and Beyond",Prashant Kumar,Starts Jul 19,1 month,at 10 hours. a week
"Machine Learning Under the Hood: The Technical Tips, Tricks, and Pitfalls",4.9 out of 5 stars,64 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/machine-learning-under-the-hood,4 modules,"Machine Learning, Ethical Standards And Conduct, Artificial Neural Networks, Business Metrics, Performance Measurement, Statistical Modeling, Regression Analysis, Predictive Modeling, Predictive Analytics, Data Analysis, Decision Tree Learning, Deep Learning, Data Science, Data Ethics, Machine Learning Algorithms, Artificial Intelligence and Machine Learning (AI/ML)","MODULE 1 - The Foundational Underpinnings of Machine Learning | MODULE 2 - Standard, Go-To Machine Learning Methods | MODULE 3 - Advanced Methods, Comparing Methods, & Modeling Software | MODULE 4 â Pitfalls, Bias, and Conclusions",Eric Siegel,Starts Jul 19,17 hours to complete,
AI in National Security: Integrating Artificial Intelligence into Public Sector Missions,4.6 out of 5 stars,73 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-national-security,4 modules,"Governance, Policy Analysis, Prompt Engineering, ChatGPT, Business Process Automation, OpenAI, Technology Roadmaps, Public Safety and National Security, Artificial Intelligence, Training Programs, Program Evaluation, Generative AI",AI in National Security: The Imperative | AI in National Security: Practical Applications | AI in National Security: How to Leverage AI Tools for Your Mission | AI in National Security: Agency AI Playbook,"SCSP Instructors, Special Competitive Studies Project",Starts Jul 19,5 hours to complete,
AI Content Creation with DALL-E: Visual SEO Strategy,4.8 out of 5 stars,13 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/ai-content-creation-with-dall-e-visual-seo-strategy--,,"Content Creation, ChatGPT, Web Content, Keyword Research, Blogs, Content Strategy, Generative AI, Search Engine Optimization, Prompt Engineering, Web Analytics and SEO",,"Khristian Serrano, Coursera Project Network",,1 hour,Learn at your own pace
Introduction to AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/intro-to-ai-arm,7 modules,"Computer Science, Data Science, Machine Learning, Artificial Intelligence, Artificial Neural Networks, Data Ethics, Deep Learning, Supervised Learning, Natural Language Processing","Welcome to the Course | Module 1: Introduction to AI | Module 2: AI and Machine Learning | Module 3: What's in the Black Box? Deep Learning and Neural Networks | Module 4: Training and Evaluating Models | Module 5: Advanced Topics in AI | Module 6: Ethics, Challenges, and the Future of AI",Arm Education,Starts Jul 19,Flexible schedule,Learn at your own pace
Interpretable Machine Learning,4.8 out of 5 stars,16 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/interpretable-machine-learning,3 modules,"Machine Learning, Artificial Intelligence, Decision Tree Learning, Python Programming, Deep Learning, Data Ethics, Large Language Modeling, Regression Analysis, Natural Language Processing, Artificial Neural Networks, Artificial Intelligence and Machine Learning (AI/ML), Applied Machine Learning, Algorithms, Predictive Modeling, Statistical Modeling","Regression and Generalized Models | Rules, Trees, and Neural Networks | Introduction to Mechanistic Interpretability","Brinnae Bent, PhD, Duke University",Starts Jul 19,13 hours to complete,
Networking in Google Cloud en Français,4.6 out of 5 stars,86 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/networking-google-cloud-platform-fr,,"Kubernetes, TCP/IP, Computer Networking, Generative AI, Cloud Applications, Prompt Engineering, Load Balancing, Cloud Computing, Infrastructure As A Service (IaaS), Network Administration, Network Routing, Identity and Access Management",Google Cloud Fundamentals: Core Infrastructure en FranÃ§ais | Networking in Google Cloud: Defining and Implementing Networks en FranÃ§ais | Networking in Google Cloud: Routing and Addressing - FranÃ§ais,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
Intro to Claude AI,4.7 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/intro-to-claude-ai,1 module,"OpenAI, Generative AI, Application Programming Interface (API), Data Ethics, Artificial Intelligence, Large Language Modeling, Image Analysis, ChatGPT, Prompt Engineering, Application Deployment, Cloud Applications",Intro to Claude AI,Shant Dashjian,Starts Jul 19,1 hour to complete,
Security in Google Cloud en Français,4.6 out of 5 stars,86 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/security-google-cloud-platform-fr,,"Kubernetes, Generative AI, Security Controls, Cloud Applications, Prompt Engineering, Threat Management, Data Loss Prevention, OAuth, Cloud Computing, Encryption, Infrastructure As A Service (IaaS), Cloud Security",Google Cloud Fundamentals: Core Infrastructure en FranÃ§ais | Managing Security in Google Cloud en FranÃ§ais | Security Best Practices in Google Cloud en FranÃ§ais | Mitigating Security Vulnerabilities on Google Cloud en FranÃ§ais,"Google Cloud Training, Google Cloud",Starts Jul 19,Flexible schedule,Learn at your own pace
AI Workflow: Enterprise Model Deployment,4.2 out of 5 stars,55 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment,2 modules,"Machine Learning, Containerization, Performance Tuning, Python Programming, Data Science, Application Deployment, IBM Cloud, Data Pipelines, PySpark, MLOps (Machine Learning Operations), Apache Spark, Scalability",Deploying Models | Deploying Models using Spark,"Mark J Grover, Ray Lopez, Ph.D.",Starts Jul 19,9 hours to complete,
AI Workflow: Enterprise Model Deployment,4.2 out of 5 stars,55 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment,2 modules,"Machine Learning, Containerization, Performance Tuning, Python Programming, Data Science, Application Deployment, IBM Cloud, Data Pipelines, PySpark, MLOps (Machine Learning Operations), Apache Spark, Scalability",Deploying Models | Deploying Models using Spark,"Mark J Grover, Ray Lopez, Ph.D.",Starts Jul 19,9 hours to complete,
Google Cloud Fundamentals: Core Infrastructure en Français,4.6 out of 5 stars,85 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/gcp-fundamentals-fr,9 modules,"Containerization, Generative AI, Google Cloud Platform, Load Balancing, Cloud Storage, Infrastructure As A Service (IaaS), Kubernetes, Platform As A Service (PaaS), Identity and Access Management, Cloud Services, Virtual Machines, Scalability, Serverless Computing, Cloud Applications, Cloud Computing, Application Deployment, Prompt Engineering, Large Language Modeling, Network Infrastructure, Cloud Infrastructure",PrÃ©sentation du cours | PrÃ©sentation de Google Cloud | AccÃ¨s au cloud et ressources associÃ©es | Machines virtuelles et rÃ©seaux dans le cloud | Stockage dans le cloud | Conteneurs dans le cloud | Applications dans le cloud | Prompt engineering | RÃ©sumÃ© du cours,"Google Cloud Training, Google Cloud",Starts Jul 19,4 hours to complete,
Responsible AI for Mental Health,4.4 out of 5 stars,7 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/responsible-ai-for-mental-health,4 modules,"Diversity Awareness, Data Ethics, Natural Language Processing, Mental Health, Information Privacy, Risk Mitigation, Artificial Intelligence, Patient Assistance, Mental Health Therapies, Psychotherapy, Healthcare Ethics, Health Equity, Data Security, Mental Health Diseases and Disorders, Health Disparities","Introduction to Responsible AI in Mental Health | AI and Mental Health: Use Cases, Challenges, and Progress | Ethics and Technical Foundations of Responsible AI in Mental Health | Addressing Social Drivers of Health and Stigma in Mental Health AI","Annika Marie Schoene, Northeastern University",Starts Jul 19,Flexible schedule,Learn at your own pace
Programación musical con software libre,4.7 out of 5 stars,55 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/progmusical,,"Patch Management, Performance Tuning, Hardware Design, Electronics, Generative AI, Digital Communications, Object Oriented Programming (OOP), Music Theory, Embedded Systems, Other Programming Languages, Electronic Hardware, Programmable Logic Controllers",ComposiciÃ³n algorÃ­tmica en Supercollider | Audio digital con Pure Data | Aplicaciones musicales con Arduino,"Mauro Herrera Machuca, Jorge David GarcÃ­a, Hernani VillaseÃ±or RamÃ­rez, Cristian Manuel BaÃ±uelos Hinojosa, Universidad Nacional AutÃ³noma de MÃ©xico",Starts Jul 19,Flexible schedule,Learn at your own pace
How Entrepreneurs in Emerging Markets can master the Blockchain Technology,4.6 out of 5 stars,42 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/entrepreneurs-blockchain-technology,4 modules,"FinTech, Artificial Intelligence, Technology Strategies, Emerging Technologies, Data Encryption Standard, Machine Learning, Information Privacy, Cryptography, Data Integrity, Supervised Learning, Financial Systems, Entrepreneurship, Financial Services, Unsupervised Learning, Personally Identifiable Information, Reinforcement Learning, Ledgers (Accounting), Distributed Computing, Blockchain",Cryptographic foundations of the blockchain | Mastering the blockchain technology | How Artificial Intelligence Changes Data Analytics | Preparing your company for the fintech revolution,"Co-Pierre Georg, University of Cape Town",Starts Jul 19,9 hours to complete,
Open Source Models with Hugging Face,4.7 out of 5 stars,55 reviews,Beginner · Project · Less Than 2 Hours,https://www.coursera.org/projects/open-source-models-with-hugging-face,,"Generative AI, Natural Language Processing, Cloud Applications, Applied Machine Learning, Application Deployment, API Design, User Interface (UI), Computer Vision, Open Source Technology",,"Younes Belkada, Marc Sun, Maria Khalusova",,1 hour,Learn at your own pace
Advanced AI Techniques for the Supply Chain,3.4 out of 5 stars,14 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/advanced-ai-techniques-for-the-supply-chain,4 modules,"Image Analysis, Anomaly Detection, Artificial Neural Networks, Applied Machine Learning, Supply Chain, Customer Demand Planning, Forecasting, Predictive Modeling, Supply Chain Management, Computer Vision, Supervised Learning, Classification And Regression Tree (CART), Deep Learning, Machine Learning, Random Forest Algorithm, Statistical Modeling, Unsupervised Learning, Performance Tuning, Natural Language Processing",Machine Learning in the Supply Chain | A Classical AI Approach | Images and Text | Final Project: Detecting Anomalies with Image Classification,"Rajvir Dua, Neelesh Tiruviluamala",Starts Jul 19,22 hours to complete,
NVIDIA: Fundamentals of Machine Learning,4.4 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-machine-learning,3 modules,"Unsupervised Learning, Artificial Intelligence, Classification And Regression Tree (CART), Data Processing, Regression Analysis, Feature Engineering, Machine Learning, Deep Learning, Supervised Learning, Applied Machine Learning, Time Series Analysis and Forecasting","ML Basics and Data Preprocessing. | Supervised Learning & Model Evaluation | Unsupervised Learning, Advanced Techniques & GPU Acceleration",Whizlabs Instructor,Starts Jul 19,Flexible schedule,Learn at your own pace
Product Owner: Essential Skills and Tools for Innovation,5 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/product-owner-essential-skills-and-tools-for-innovation,4 modules,"Business Priorities, Lean Methodologies, Product Strategy, Stakeholder Communications, Product Development, Agile Methodology, Backlogs, User Story, Product Requirements, Prioritization, Strategic Planning, Scaled Agile Framework, Product Management, Product Roadmaps, Sprint Planning","Introduction to Product Ownership and Strategic Foundations | Product Planning, Roadmaps, and Metrics | Agile Practices, Technical Skills, and Communication | Final Project, Final Assessment, and Course Wrap-Up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 19,13 hours to complete,
Power BI for Data Science and Analytics,4 out of 5 stars,8 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-bi-for-data-science-and-analytics,4 modules,"Business Intelligence, Data Manipulation, Data Science, Key Performance Indicators (KPIs), Data Analysis, Natural Language Processing, Performance Metric, Data Storytelling, Data Modeling, Power BI, Machine Learning, Dashboard, Image Analysis, Data Visualization Software, Data Cleansing, Text Mining, Data Transformation",Data Science and AI with Power BI | Dataflows and AI Analytics | Advanced Cognitive Analytics | Course Wrap-Up and Assessment,,Starts Jul 19,Flexible schedule,Learn at your own pace
Advanced Recommender Systems,3.8 out of 5 stars,23 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/advanced-recommender-systems,5 modules,"Data Analysis, Performance Tuning, Predictive Modeling, Supervised Learning, Applied Machine Learning, Dimensionality Reduction, Machine Learning, Artificial Intelligence and Machine Learning (AI/ML), Algorithms, Unsupervised Learning, Feature Engineering",ADVANCED COLLABORATIVE FILTERING | SINGULAR VALUE DECOMPOSITION TECHNIQUES - SVD | HYBRID AND CONTEXT AWARE RECOMMENDER SYSTEMS | FACTORIZATION MACHINES | Recsys Challenge (Honors),"Paolo Cremonesi, EIT Digital, Politecnico di Milano",Starts Jul 19,14 hours to complete,
"Copilot Best Practices, Ethics and Regulatory Implications",4.6 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-best-practices-ethics-and-regulatory-implications,3 modules,"Information Privacy, Accountability, Compliance Management, Data Ethics, Diversity and Inclusion, Data Governance, Generative AI Agents, Process Optimization, Prompt Engineering, Business Ethics, Artificial Intelligence, Intellectual Property, Compliance Training, Ethical Standards And Conduct, Microsoft Copilot, Critical Thinking, Regulation and Legal Compliance","Optimize Copilot for efficiency and accuracy | Navigate ethical considerations in Copilot usage | Acknowledge legal, regulatory, and organizational compliance",,Starts Jul 19,6 hours to complete,
"Copilot Best Practices, Ethics and Regulatory Implications",4.6 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-best-practices-ethics-and-regulatory-implications,3 modules,"Information Privacy, Accountability, Compliance Management, Data Ethics, Diversity and Inclusion, Data Governance, Generative AI Agents, Process Optimization, Prompt Engineering, Business Ethics, Artificial Intelligence, Intellectual Property, Compliance Training, Ethical Standards And Conduct, Microsoft Copilot, Critical Thinking, Regulation and Legal Compliance","Optimize Copilot for efficiency and accuracy | Navigate ethical considerations in Copilot usage | Acknowledge legal, regulatory, and organizational compliance",,Starts Jul 19,6 hours to complete,
GenAI for Paralegals: Streamlining Legal Drafting,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-paralegals-streamlining-legal-drafting,1 module,"Generative AI, Productivity Software, Business Process Automation, Emerging Technologies, Data Ethics, Automation, Quality Control, Workflow Management, Ethical Standards And Conduct, Contract Review, Litigation Support, Artificial Intelligence, Compliance Management, Operational Efficiency, Data Security, Legal Research",GenAI for Paralegals: Streamlining Legal Drafting,"Bassem Nabarawy, Coursera Instructor Network",Starts Jul 19,Flexible schedule,Learn at your own pace
Data Analysis with OpenAI API: Save time with GenAI,4.8 out of 5 stars,6 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-analysis-with-openai-api-save-time-with-genai,,"Trend Analysis, Data Manipulation, ChatGPT, Product Knowledge, Application Programming Interface (API), Generative AI, Python Programming, Sales Strategy, Data Analysis, OpenAI, Data-Driven Decision-Making, E-Commerce, Exploratory Data Analysis, Prompt Engineering",,"Ahmad Varasteh, Coursera Project Network",,Hands-on learning,Learn more
Copilot for Power BI,4.5 out of 5 stars,40 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-for-power-bi,1 module,"Artificial Intelligence, Data Analysis, Generative AI, Data Storytelling, Data Analysis Expressions (DAX), Interactive Data Visualization, Prompt Engineering, Power BI, Microsoft Copilot, Business Intelligence",Copilot for Power BI,,Starts Jul 19,1 hour to complete,
"Virtualization, Docker, and Kubernetes for Data Engineering",3.9 out of 5 stars,40 reviews,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/virtualization-docker-kubernetes-data-engineering,4 modules,"Command-Line Interface, Software Development Tools, Virtualization, Kubernetes, Virtual Machines, Docker (Software), Containerization, Data Engineering, Database Management, Cloud-Based Integration, Cloud Development, Development Environment, Scalability, Microservices, Application Deployment, Software Development, Devops Tools, CI/CD, Site Reliability Engineering",Virtualization Theory and Concepts | Using Docker | Kubernetes: Container Orchestration in Action | Building Kubernetes Solutions,"Noah Gift, Kennedy Behrman, Matt Harrison, Duke University",Starts Jul 19,27 hours to complete,
